formula,solver,runtime,conflicts
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,wrapper-60.sh,0.001695,1
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,wrapper-60.sh,0.00329,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,wrapper-60.sh,0.00491,410
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,wrapper-60.sh,0.001902,131
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,wrapper-85.sh,0.002928,483
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,wrapper-85.sh,0.004044,287
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,wrapper-85.sh,0.001166,117
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,wrapper-85.sh,0.001702,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,wrapper-85.sh,0.005229,300
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,wrapper-85.sh,0.004128,282
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,wrapper-85.sh,0.001688,28
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,wrapper-85.sh,0.003456,230
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,wrapper-85.sh,0.005043,151
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,wrapper-85.sh,0.002901,82
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,wrapper-85.sh,0.002858,84
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,wrapper-85.sh,0.002609,154
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,wrapper-85.sh,0.002351,75
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,wrapper-85.sh,0.00455,434
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,wrapper-85.sh,0.004135,442
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,wrapper-85.sh,0.002873,74
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,wrapper-85.sh,0.002105,23
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,wrapper-85.sh,0.003016,305
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,wrapper-85.sh,0.001023,196
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,wrapper-85.sh,0.002896,215
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,wrapper-85.sh,0.001115,105
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,wrapper-85.sh,0.005917,619
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,wrapper-85.sh,0.002841,141
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,wrapper-85.sh,0.004382,388
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,wrapper-85.sh,0.001905,158
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,wrapper-85.sh,0.004612,286
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,wrapper-85.sh,0.002755,222
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,wrapper-85.sh,0.003991,441
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,wrapper-85.sh,0.003904,400
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,wrapper-85.sh,0.002365,110
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,wrapper-85.sh,0.005396,547
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,wrapper-85.sh,0.002066,36
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,wrapper-85.sh,0.001825,81
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,wrapper-85.sh,0.003483,68
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,wrapper-85.sh,0.004299,346
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,wrapper-85.sh,0.002095,40
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,wrapper-85.sh,0.003324,230
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,wrapper-85.sh,0.001928,127
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,wrapper-85.sh,0.004252,362
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,wrapper-85.sh,0.003438,272
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,wrapper-85.sh,0.003605,322
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,wrapper-85.sh,0.002096,113
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,wrapper-85.sh,0.000838,101
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,wrapper-85.sh,0.002875,274
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,wrapper-85.sh,0.002019,127
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,wrapper-85.sh,0.002122,190
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,wrapper-85.sh,0.004643,422
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,wrapper-85.sh,0.005447,482
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,wrapper-85.sh,0.002059,161
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,wrapper-85.sh,0.001886,273
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,wrapper-85.sh,0.006385,517
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,wrapper-85.sh,0.003721,449
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,wrapper-85.sh,0.007456,578
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,wrapper-85.sh,0.004171,157
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,wrapper-85.sh,0.004072,129
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,wrapper-85.sh,0.004258,328
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,wrapper-85.sh,0.002713,45
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,wrapper-85.sh,0.003147,218
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,wrapper-85.sh,0.004325,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,wrapper-85.sh,0.003129,191
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,wrapper-85.sh,0.001757,48
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,wrapper-85.sh,0.004196,413
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,wrapper-85.sh,0.002087,201
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,wrapper-85.sh,0.002274,327
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,wrapper-85.sh,0.005457,447
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,wrapper-85.sh,0.004907,507
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,wrapper-85.sh,0.003814,224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,wrapper-85.sh,0.003748,365
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,wrapper-85.sh,0.001941,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,wrapper-85.sh,0.002228,236
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,wrapper-85.sh,0.003568,326
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,wrapper-85.sh,0.00661,346
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,wrapper-85.sh,0.002015,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,wrapper-85.sh,0.002167,199
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,wrapper-85.sh,0.003481,193
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,wrapper-85.sh,0.004254,346
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,wrapper-85.sh,0.003085,114
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,wrapper-85.sh,0.005127,603
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,wrapper-85.sh,0.001058,131
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,wrapper-85.sh,0.005991,633
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,wrapper-85.sh,0.008588,568
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,wrapper-85.sh,0.003805,471
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,wrapper-85.sh,0.002842,276
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,wrapper-85.sh,0.003018,211
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,wrapper-85.sh,0.008489,718
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,wrapper-85.sh,0.002989,282
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,wrapper-85.sh,0.002821,265
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,wrapper-85.sh,0.005257,579
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,wrapper-85.sh,0.007129,593
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,wrapper-85.sh,0.002966,364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,wrapper-85.sh,0.006775,490
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,wrapper-85.sh,0.003829,93
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,wrapper-85.sh,0.00421,305
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,wrapper-85.sh,0.005079,577
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,wrapper-85.sh,0.000949,90
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,wrapper-85.sh,0.003795,230
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,wrapper-85.sh,0.002042,153
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,wrapper-85.sh,0.004172,169
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,wrapper-85.sh,0.00222,79
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,wrapper-85.sh,0.004547,350
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,wrapper-85.sh,0.001979,276
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,wrapper-85.sh,0.004039,326
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,wrapper-85.sh,0.003714,250
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,wrapper-85.sh,0.002077,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,wrapper-85.sh,0.007312,592
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,wrapper-85.sh,0.002678,175
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,wrapper-85.sh,0.004973,287
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,wrapper-85.sh,0.003078,245
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,wrapper-85.sh,0.002806,222
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,wrapper-85.sh,0.002146,86
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,wrapper-85.sh,0.004417,226
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,wrapper-85.sh,0.004007,261
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,wrapper-85.sh,0.006023,666
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,wrapper-85.sh,0.002701,62
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,wrapper-85.sh,0.005113,359
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,wrapper-85.sh,0.001222,21
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,wrapper-85.sh,0.002905,61
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,wrapper-85.sh,0.002763,247
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,wrapper-85.sh,0.003645,342
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,wrapper-85.sh,0.005877,512
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,wrapper-85.sh,0.003828,277
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,wrapper-85.sh,0.001734,69
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,wrapper-85.sh,0.004703,235
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,wrapper-85.sh,0.000818,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,wrapper-85.sh,0.003417,241
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,wrapper-85.sh,0.002771,300
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,wrapper-85.sh,0.003165,196
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,wrapper-85.sh,0.002054,145
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,wrapper-85.sh,0.005778,498
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,wrapper-85.sh,0.002003,20
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,wrapper-85.sh,0.005768,487
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,wrapper-85.sh,0.003139,205
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,wrapper-85.sh,0.003118,1
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,wrapper-85.sh,0.004073,370
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,wrapper-85.sh,0.003714,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,wrapper-85.sh,0.001953,122
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,wrapper-95.sh,0.004923,483
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,wrapper-95.sh,0.003481,287
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,wrapper-95.sh,0.001841,117
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,wrapper-95.sh,0.001998,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,wrapper-95.sh,0.003172,300
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,wrapper-95.sh,0.004128,282
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,wrapper-95.sh,0.004332,28
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,wrapper-95.sh,0.002884,230
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,wrapper-95.sh,0.003149,151
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,wrapper-95.sh,0.002937,82
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,wrapper-95.sh,0.002131,84
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,wrapper-95.sh,0.002114,154
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,wrapper-95.sh,0.000847,75
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,wrapper-95.sh,0.006185,434
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,wrapper-95.sh,0.004609,442
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,wrapper-95.sh,0.001282,74
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,wrapper-95.sh,0.001659,23
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,wrapper-95.sh,0.006313,305
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,wrapper-95.sh,0.002695,196
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,wrapper-95.sh,0.003356,215
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,wrapper-95.sh,0.002741,105
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,wrapper-95.sh,0.007484,619
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,wrapper-95.sh,0.001997,141
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,wrapper-95.sh,0.003654,388
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,wrapper-95.sh,0.003578,158
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,wrapper-95.sh,0.003102,286
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,wrapper-95.sh,0.003717,222
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,wrapper-95.sh,0.004686,441
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,wrapper-95.sh,0.0044,400
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,wrapper-95.sh,0.000958,110
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,wrapper-95.sh,0.002959,364
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,wrapper-95.sh,0.001682,36
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,wrapper-95.sh,0.000965,81
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,wrapper-95.sh,0.002254,68
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,wrapper-95.sh,0.005228,346
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,wrapper-95.sh,0.002124,40
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,wrapper-95.sh,0.004343,230
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,wrapper-95.sh,0.002542,127
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,wrapper-95.sh,0.004464,362
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,wrapper-95.sh,0.003484,272
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,wrapper-95.sh,0.004254,322
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,wrapper-95.sh,0.002908,113
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,wrapper-95.sh,0.002881,101
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,wrapper-95.sh,0.003077,274
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,wrapper-95.sh,0.001961,127
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,wrapper-95.sh,0.002002,190
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,wrapper-95.sh,0.004916,422
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,wrapper-95.sh,0.005039,482
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,wrapper-95.sh,0.002363,161
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,wrapper-95.sh,0.003514,273
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,wrapper-95.sh,0.004618,517
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,wrapper-95.sh,0.005232,449
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,wrapper-95.sh,0.005703,462
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,wrapper-95.sh,0.001289,157
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,wrapper-95.sh,0.002011,129
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,wrapper-95.sh,0.004178,328
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,wrapper-95.sh,0.000825,45
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,wrapper-95.sh,0.002774,218
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,wrapper-95.sh,0.003896,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,wrapper-95.sh,0.00273,191
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,wrapper-95.sh,0.000885,48
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,wrapper-95.sh,0.005318,413
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,wrapper-95.sh,0.003721,201
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,wrapper-95.sh,0.005216,327
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,wrapper-95.sh,0.00281,447
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,wrapper-95.sh,0.00326,507
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,wrapper-95.sh,0.002043,224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,wrapper-95.sh,0.00301,365
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,wrapper-95.sh,0.002589,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,wrapper-95.sh,0.003789,236
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,wrapper-95.sh,0.003046,326
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,wrapper-95.sh,0.006501,346
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,wrapper-95.sh,0.001285,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,wrapper-95.sh,0.00184,199
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,wrapper-95.sh,0.001829,193
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,wrapper-95.sh,0.003223,346
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,wrapper-95.sh,0.001167,114
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,wrapper-95.sh,0.004718,603
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,wrapper-95.sh,0.000997,131
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,wrapper-95.sh,0.005881,619
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,wrapper-95.sh,0.006052,568
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,wrapper-95.sh,0.00595,471
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,wrapper-95.sh,0.004435,276
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,wrapper-95.sh,0.00212,211
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,wrapper-95.sh,0.00494,718
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,wrapper-95.sh,0.003865,282
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,wrapper-95.sh,0.002639,265
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,wrapper-95.sh,0.004663,554
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,wrapper-95.sh,0.006448,593
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,wrapper-95.sh,0.003266,364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,wrapper-95.sh,0.005025,490
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,wrapper-95.sh,0.001781,93
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,wrapper-95.sh,0.003933,305
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,wrapper-95.sh,0.008355,577
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,wrapper-95.sh,0.001846,90
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,wrapper-95.sh,0.002073,230
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,wrapper-95.sh,0.003661,153
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,wrapper-95.sh,0.00338,169
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,wrapper-95.sh,0.001913,79
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,wrapper-95.sh,0.003838,350
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,wrapper-95.sh,0.003013,276
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,wrapper-95.sh,0.004869,326
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,wrapper-95.sh,0.003279,250
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,wrapper-95.sh,0.001912,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,wrapper-95.sh,0.005175,592
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,wrapper-95.sh,0.002607,175
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,wrapper-95.sh,0.002369,287
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,wrapper-95.sh,0.003141,245
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,wrapper-95.sh,0.003236,222
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,wrapper-95.sh,0.00418,86
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,wrapper-95.sh,0.003792,226
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,wrapper-95.sh,0.002972,261
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,wrapper-95.sh,0.006871,666
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,wrapper-95.sh,0.001857,62
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,wrapper-95.sh,0.002828,359
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,wrapper-95.sh,0.000889,21
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,wrapper-95.sh,0.001922,61
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,wrapper-95.sh,0.003903,247
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,wrapper-95.sh,0.003742,342
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,wrapper-95.sh,0.004477,512
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,wrapper-95.sh,0.003131,277
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,wrapper-95.sh,0.003018,69
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,wrapper-95.sh,0.003236,235
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,wrapper-95.sh,0.002056,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,wrapper-95.sh,0.003789,241
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,wrapper-95.sh,0.004139,300
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,wrapper-95.sh,0.003586,196
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,wrapper-95.sh,0.001685,145
