formula,solver,runtime,conflicts
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,COMiniSatPS-0,0.0,19
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,COMiniSatPS-0,0.00128,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,COMiniSatPS-0,0.004002,559
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,COMiniSatPS-0,0.002162,279
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,COMiniSatPS-1,0.000959,223
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,COMiniSatPS-1,0.000969,68
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,COMiniSatPS-1,0.002556,417
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,COMiniSatPS-1,0.0,31
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,COMiniSatPS-1,0.001182,141
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,COMiniSatPS-1,0.002243,111
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,COMiniSatPS-1,0.0,14
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,COMiniSatPS-1,0.001014,90
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,COMiniSatPS-1,0.001778,203
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,COMiniSatPS-1,0.000979,60
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,COMiniSatPS-1,0.001191,150
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,COMiniSatPS-1,0.002662,195
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,COMiniSatPS-1,0.0,96
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,COMiniSatPS-1,0.001963,305
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,COMiniSatPS-1,0.004151,466
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,COMiniSatPS-1,0.004002,559
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,COMiniSatPS-1,0.0,39
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,COMiniSatPS-1,0.00104,155
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,COMiniSatPS-1,0.00283,377
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,COMiniSatPS-1,0.002744,349
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,COMiniSatPS-1,0.004855,536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,COMiniSatPS-1,0.002793,466
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,COMiniSatPS-1,0.001303,183
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,COMiniSatPS-1,0.003004,402
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,COMiniSatPS-1,0.006115,705
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,COMiniSatPS-1,0.003886,509
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,COMiniSatPS-1,0.001791,199
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,COMiniSatPS-1,0.002695,194
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,COMiniSatPS-1,0.003122,582
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,COMiniSatPS-1,0.008268,1001
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,COMiniSatPS-1,0.002468,320
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,COMiniSatPS-1,0.0,36
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,COMiniSatPS-1,0.001155,153
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,COMiniSatPS-1,0.000865,38
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,COMiniSatPS-1,0.00162,290
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,COMiniSatPS-1,0.0,38
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,COMiniSatPS-1,0.002897,371
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,COMiniSatPS-1,0.003713,501
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,COMiniSatPS-1,0.002547,167
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,COMiniSatPS-1,0.004213,303
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,COMiniSatPS-1,0.002131,453
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,COMiniSatPS-1,0.006145,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,COMiniSatPS-1,0.001128,91
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,COMiniSatPS-1,0.00284,372
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,COMiniSatPS-1,0.002903,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,COMiniSatPS-1,0.00133,148
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,COMiniSatPS-1,0.002667,378
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,COMiniSatPS-1,0.002474,172
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,COMiniSatPS-1,0.00305,322
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,COMiniSatPS-1,0.005061,668
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,COMiniSatPS-1,0.000893,139
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,COMiniSatPS-1,0.003767,280
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,COMiniSatPS-1,0.002572,381
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,COMiniSatPS-1,0.002423,274
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,COMiniSatPS-1,0.0,62
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,COMiniSatPS-1,0.002711,292
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,COMiniSatPS-1,0.001138,148
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,COMiniSatPS-1,0.005675,760
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,COMiniSatPS-1,0.001954,221
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,COMiniSatPS-1,0.000957,137
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,COMiniSatPS-1,0.001351,35
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,COMiniSatPS-1,0.005996,645
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,COMiniSatPS-1,0.001786,138
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,COMiniSatPS-1,0.00359,362
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,COMiniSatPS-1,0.004795,634
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,COMiniSatPS-1,0.002537,414
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,COMiniSatPS-1,0.002428,428
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,COMiniSatPS-1,0.001994,422
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,COMiniSatPS-1,0.005438,598
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,COMiniSatPS-1,0.004664,629
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,COMiniSatPS-1,0.000899,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,COMiniSatPS-1,0.001698,275
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,COMiniSatPS-1,0.0,21
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,COMiniSatPS-1,0.001734,256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,COMiniSatPS-1,0.003184,351
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,COMiniSatPS-1,0.00126,135
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,COMiniSatPS-1,0.00198,198
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,COMiniSatPS-1,0.004579,591
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,COMiniSatPS-1,0.002789,274
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,COMiniSatPS-1,0.002568,366
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,COMiniSatPS-1,0.003434,389
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,COMiniSatPS-1,0.003759,494
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,COMiniSatPS-1,0.004122,418
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,COMiniSatPS-1,0.001295,189
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,COMiniSatPS-1,0.006562,749
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,COMiniSatPS-1,0.006706,720
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,COMiniSatPS-1,0.0,18
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,COMiniSatPS-1,0.001807,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,COMiniSatPS-1,0.00415,530
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,COMiniSatPS-1,0.001593,280
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,COMiniSatPS-1,0.002696,491
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,COMiniSatPS-1,0.001014,92
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,COMiniSatPS-1,0.002752,477
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,COMiniSatPS-1,0.002357,311
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,COMiniSatPS-1,0.001725,34
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,COMiniSatPS-1,0.001885,379
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,COMiniSatPS-1,0.002152,293
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,COMiniSatPS-1,0.002148,268
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,COMiniSatPS-1,0.001069,102
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,COMiniSatPS-1,0.002342,348
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,COMiniSatPS-1,0.00291,390
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,COMiniSatPS-1,0.002871,401
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,COMiniSatPS-1,0.001833,365
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,COMiniSatPS-1,0.001123,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,COMiniSatPS-1,0.001833,223
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,COMiniSatPS-1,0.003043,507
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,COMiniSatPS-1,0.00273,620
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,COMiniSatPS-1,0.00203,249
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,COMiniSatPS-1,0.004532,510
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,COMiniSatPS-1,0.0,80
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,COMiniSatPS-1,0.003734,359
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,COMiniSatPS-1,0.0008,171
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,COMiniSatPS-1,0.002089,262
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,COMiniSatPS-1,0.000743,123
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,COMiniSatPS-1,0.002515,321
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,COMiniSatPS-1,0.0,8
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,COMiniSatPS-1,0.002155,117
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,COMiniSatPS-1,0.00499,548
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,COMiniSatPS-1,0.001275,154
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,COMiniSatPS-1,0.005428,563
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,COMiniSatPS-1,0.002215,198
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,COMiniSatPS-1,0.001954,67
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,COMiniSatPS-1,0.000901,163
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,COMiniSatPS-1,0.0,63
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,COMiniSatPS-1,0.00174,205
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,COMiniSatPS-1,0.00227,322
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,COMiniSatPS-1,0.002973,399
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,COMiniSatPS-1,0.0,99
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,COMiniSatPS-1,0.007183,861
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,COMiniSatPS-1,0.0,17
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,COMiniSatPS-1,0.002223,307
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,COMiniSatPS-1,0.001917,221
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,COMiniSatPS-1,0.000843,19
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,COMiniSatPS-1,0.001291,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,COMiniSatPS-1,0.003997,559
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,COMiniSatPS-1,0.002161,279
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,COMiniSatPS-2,0.002858,223
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,COMiniSatPS-2,0.000965,68
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,COMiniSatPS-2,0.00192,417
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,COMiniSatPS-2,0.001662,31
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,COMiniSatPS-2,0.001567,141
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,COMiniSatPS-2,0.00104,111
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,COMiniSatPS-2,0.0,14
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,COMiniSatPS-2,0.001006,90
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,COMiniSatPS-2,0.001312,203
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,COMiniSatPS-2,0.001967,60
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,COMiniSatPS-2,0.001187,150
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,COMiniSatPS-2,0.00132,195
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,COMiniSatPS-2,0.0,96
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,COMiniSatPS-2,0.003317,305
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,COMiniSatPS-2,0.003373,466
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,COMiniSatPS-2,0.002992,559
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,COMiniSatPS-2,0.001763,39
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,COMiniSatPS-2,0.000812,155
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,COMiniSatPS-2,0.00188,377
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,COMiniSatPS-2,0.001878,349
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,COMiniSatPS-2,0.002901,536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,COMiniSatPS-2,0.00374,466
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,COMiniSatPS-2,0.001736,183
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,COMiniSatPS-2,0.002997,402
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,COMiniSatPS-2,0.004024,705
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,COMiniSatPS-2,0.002899,509
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,COMiniSatPS-2,0.001349,199
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,COMiniSatPS-2,0.0009,194
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,COMiniSatPS-2,0.004624,582
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,COMiniSatPS-2,0.007343,1001
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,COMiniSatPS-2,0.002857,320
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,COMiniSatPS-2,0.0,36
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,COMiniSatPS-2,0.000873,153
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,COMiniSatPS-2,0.001958,38
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,COMiniSatPS-2,0.002492,290
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,COMiniSatPS-2,0.0,38
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,COMiniSatPS-2,0.002957,371
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,COMiniSatPS-2,0.003773,501
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,COMiniSatPS-2,0.001281,167
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,COMiniSatPS-2,0.002241,303
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,COMiniSatPS-2,0.003515,453
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,COMiniSatPS-2,0.006269,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,COMiniSatPS-2,0.001191,91
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,COMiniSatPS-2,0.002631,372
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,COMiniSatPS-2,0.002411,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,COMiniSatPS-2,0.002581,148
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,COMiniSatPS-2,0.003283,378
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,COMiniSatPS-2,0.001805,172
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,COMiniSatPS-2,0.002963,322
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,COMiniSatPS-2,0.005993,668
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,COMiniSatPS-2,0.001305,139
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,COMiniSatPS-2,0.002796,280
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,COMiniSatPS-2,0.00287,381
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,COMiniSatPS-2,0.00104,274
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,COMiniSatPS-2,0.000733,62
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,COMiniSatPS-2,0.002027,292
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,COMiniSatPS-2,0.001154,148
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,COMiniSatPS-2,0.005538,760
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,COMiniSatPS-2,0.001964,221
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,COMiniSatPS-2,0.000942,137
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,COMiniSatPS-2,0.001916,35
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,COMiniSatPS-2,0.00598,645
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,COMiniSatPS-2,0.001307,138
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,COMiniSatPS-2,0.004416,362
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,COMiniSatPS-2,0.00468,634
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,COMiniSatPS-2,0.00324,414
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,COMiniSatPS-2,0.002927,428
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,COMiniSatPS-2,0.003768,422
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,COMiniSatPS-2,0.004811,598
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,COMiniSatPS-2,0.003705,629
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,COMiniSatPS-2,0.001012,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,COMiniSatPS-2,0.001974,275
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,COMiniSatPS-2,0.0,21
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,COMiniSatPS-2,0.002004,256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,COMiniSatPS-2,0.002445,351
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,COMiniSatPS-2,0.002258,135
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,COMiniSatPS-2,0.001664,198
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,COMiniSatPS-2,0.006469,591
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,COMiniSatPS-2,0.002732,274
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,COMiniSatPS-2,0.004392,366
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,COMiniSatPS-2,0.003758,389
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,COMiniSatPS-2,0.003745,494
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,COMiniSatPS-2,0.003926,418
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,COMiniSatPS-2,0.001513,189
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,COMiniSatPS-2,0.00564,749
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,COMiniSatPS-2,0.005341,720
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,COMiniSatPS-2,0.0,18
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,COMiniSatPS-2,0.00162,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,COMiniSatPS-2,0.003861,530
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,COMiniSatPS-2,0.002118,280
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,COMiniSatPS-2,0.004537,491
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,COMiniSatPS-2,0.0,92
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,COMiniSatPS-2,0.004487,477
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,COMiniSatPS-2,0.002686,311
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,COMiniSatPS-2,0.0,34
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,COMiniSatPS-2,0.003749,379
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,COMiniSatPS-2,0.002418,293
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,COMiniSatPS-2,0.001061,268
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,COMiniSatPS-2,0.0,102
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,COMiniSatPS-2,0.002134,348
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,COMiniSatPS-2,0.004413,390
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,COMiniSatPS-2,0.003728,401
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,COMiniSatPS-2,0.003177,365
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,COMiniSatPS-2,0.001079,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,COMiniSatPS-2,0.001759,223
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,COMiniSatPS-2,0.003478,507
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,COMiniSatPS-2,0.005269,620
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,COMiniSatPS-2,0.001923,249
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,COMiniSatPS-2,0.002711,510
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,COMiniSatPS-2,0.001948,80
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,COMiniSatPS-2,0.001831,359
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,COMiniSatPS-2,0.001221,171
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,COMiniSatPS-2,0.00211,262
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,COMiniSatPS-2,0.002254,123
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,COMiniSatPS-2,0.00336,321
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,COMiniSatPS-2,0.001665,8
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,COMiniSatPS-2,0.000723,117
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,COMiniSatPS-2,0.003673,548
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,COMiniSatPS-2,0.001583,154
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,COMiniSatPS-2,0.004062,563
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,COMiniSatPS-2,0.001789,198
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,COMiniSatPS-2,0.000765,67
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,COMiniSatPS-2,0.001189,163
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,COMiniSatPS-2,0.000959,63
