formula,solver,runtime,conflicts,entropy,num sols
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,wrapper-60.sh,0.002317,263,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,wrapper-60.sh,0.003036,148,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,wrapper-60.sh,0.008766,743,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,wrapper-60.sh,0.002103,162,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,wrapper-60.sh,0.002202,238,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,wrapper-60.sh,0.004941,495,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,wrapper-60.sh,0.003966,314,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,wrapper-60.sh,0.002278,86,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,wrapper-60.sh,0.002797,209,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,wrapper-60.sh,0.002879,276,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,wrapper-60.sh,0.00626,682,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,wrapper-60.sh,0.001246,62,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,wrapper-60.sh,0.00389,399,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,wrapper-60.sh,0.002538,21,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,wrapper-60.sh,0.001758,61,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,wrapper-60.sh,0.003372,249,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,wrapper-60.sh,0.003116,317,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,wrapper-60.sh,0.006094,547,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,wrapper-60.sh,0.004277,314,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,wrapper-60.sh,0.002239,69,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,wrapper-60.sh,0.003674,316,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,wrapper-60.sh,0.001955,54,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,wrapper-60.sh,0.002924,257,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,wrapper-60.sh,0.003812,255,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,wrapper-60.sh,0.004469,222,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,wrapper-60.sh,0.003021,136,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,wrapper-60.sh,0.006134,556,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,wrapper-60.sh,0.002028,20,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,wrapper-60.sh,0.00469,427,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,wrapper-60.sh,0.003482,191,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,wrapper-60.sh,0.001695,1,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,wrapper-60.sh,0.00329,360,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,wrapper-60.sh,0.00491,410,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,wrapper-60.sh,0.001902,131,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,wrapper-85.sh,0.002928,483,0.128,2620
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,wrapper-85.sh,0.004044,287,0.236,3968
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,wrapper-85.sh,0.001166,117,0.14,23752
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,wrapper-85.sh,0.001702,50,0.266,160271
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,wrapper-85.sh,0.005229,300,0.096,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,wrapper-85.sh,0.004128,282,0.126,53280
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,wrapper-85.sh,0.001688,28,0.158,15052
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,wrapper-85.sh,0.003456,230,0.184,148844
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,wrapper-85.sh,0.005043,151,0.066,176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,wrapper-85.sh,0.002901,82,0.14,8288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,wrapper-85.sh,0.002858,84,0.09,4828
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,wrapper-85.sh,0.002609,154,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,wrapper-85.sh,0.002351,75,0.142,5052
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,wrapper-85.sh,0.00455,434,0.047,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,wrapper-85.sh,0.004135,442,0.166,15443
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,wrapper-85.sh,0.002873,74,0.066,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,wrapper-85.sh,0.002105,23,0.29,144106
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,wrapper-85.sh,0.003016,305,0.2,11408
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,wrapper-85.sh,0.001023,196,0.076,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,wrapper-85.sh,0.002896,215,0.378,2864
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,wrapper-85.sh,0.001115,105,0.126,60256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,wrapper-85.sh,0.005917,619,0.06,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,wrapper-85.sh,0.002841,141,0.128,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,wrapper-85.sh,0.004382,388,0.063,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,wrapper-85.sh,0.001905,158,0.108,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,wrapper-85.sh,0.004612,286,0.11,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,wrapper-85.sh,0.002755,222,0.18,5696
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,wrapper-85.sh,0.003991,441,0.128,16468
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,wrapper-85.sh,0.003904,400,0.092,5624
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,wrapper-85.sh,0.002365,110,0.112,39484
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,wrapper-85.sh,0.005396,547,0.058,244
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,wrapper-85.sh,0.002066,36,0.18,6988
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,wrapper-85.sh,0.001825,81,0.06,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,wrapper-85.sh,0.003483,68,0.248,214200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,wrapper-85.sh,0.004299,346,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,wrapper-85.sh,0.002095,40,0.21,167770
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,wrapper-85.sh,0.003324,230,0.348,4072
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,wrapper-85.sh,0.001928,127,0.054,210
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,wrapper-85.sh,0.004252,362,0.116,3592
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,wrapper-85.sh,0.003438,272,0.14,168670
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,wrapper-85.sh,0.003605,322,0.054,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,wrapper-85.sh,0.002096,113,0.14,70172
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,wrapper-85.sh,0.000838,101,0.152,12910
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,wrapper-85.sh,0.002875,274,0.064,120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,wrapper-85.sh,0.002019,127,0.068,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,wrapper-85.sh,0.002122,190,0.21,129184
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,wrapper-85.sh,0.004643,422,0.172,73118
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,wrapper-85.sh,0.005447,482,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,wrapper-85.sh,0.002059,161,0.096,4744
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,wrapper-85.sh,0.001886,273,0.074,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,wrapper-85.sh,0.006385,517,0.062,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,wrapper-85.sh,0.003721,449,0.124,36626
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,wrapper-85.sh,0.007456,578,0.064,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,wrapper-85.sh,0.004171,157,0.106,3872
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,wrapper-85.sh,0.004072,129,0.292,148068
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,wrapper-85.sh,0.004258,328,0.098,8056
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,wrapper-85.sh,0.002713,45,0.14,4432
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,wrapper-85.sh,0.003147,218,0.108,17568
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,wrapper-85.sh,0.004325,360,0.068,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,wrapper-85.sh,0.003129,191,0.182,363412
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,wrapper-85.sh,0.001757,48,0.25,210950
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,wrapper-85.sh,0.004196,413,0.094,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,wrapper-85.sh,0.002087,201,0.196,29880
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,wrapper-85.sh,0.002274,327,0.246,14208
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,wrapper-85.sh,0.005457,447,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,wrapper-85.sh,0.004907,507,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,wrapper-85.sh,0.003814,224,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,wrapper-85.sh,0.003748,365,0.062,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,wrapper-85.sh,0.001941,144,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,wrapper-85.sh,0.002228,236,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,wrapper-85.sh,0.003568,326,0.142,3980
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,wrapper-85.sh,0.00661,346,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,wrapper-85.sh,0.002015,32,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,wrapper-85.sh,0.002167,199,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,wrapper-85.sh,0.003481,193,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,wrapper-85.sh,0.004254,346,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,wrapper-85.sh,0.003085,114,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,wrapper-85.sh,0.005127,603,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,wrapper-85.sh,0.001058,131,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,wrapper-85.sh,0.005991,633,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,wrapper-85.sh,0.008588,568,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,wrapper-85.sh,0.003805,471,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,wrapper-85.sh,0.002842,276,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,wrapper-85.sh,0.003018,211,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,wrapper-85.sh,0.008489,718,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,wrapper-85.sh,0.002989,282,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,wrapper-85.sh,0.002821,265,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,wrapper-85.sh,0.005257,579,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,wrapper-85.sh,0.007129,593,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,wrapper-85.sh,0.002966,364,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,wrapper-85.sh,0.006775,490,0.082,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,wrapper-85.sh,0.003829,93,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,wrapper-85.sh,0.00421,305,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,wrapper-85.sh,0.005079,577,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,wrapper-85.sh,0.000949,90,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,wrapper-85.sh,0.003795,230,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,wrapper-85.sh,0.002042,153,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,wrapper-85.sh,0.004172,169,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,wrapper-85.sh,0.00222,79,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,wrapper-85.sh,0.004547,350,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,wrapper-85.sh,0.001979,276,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,wrapper-85.sh,0.004039,326,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,wrapper-85.sh,0.003714,250,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,wrapper-85.sh,0.002077,140,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,wrapper-85.sh,0.007312,592,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,wrapper-85.sh,0.002678,175,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,wrapper-85.sh,0.004973,287,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,wrapper-85.sh,0.003078,245,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,wrapper-85.sh,0.002806,222,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,wrapper-85.sh,0.002146,86,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,wrapper-85.sh,0.004417,226,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,wrapper-85.sh,0.004007,261,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,wrapper-85.sh,0.006023,666,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,wrapper-85.sh,0.002701,62,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,wrapper-85.sh,0.005113,359,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,wrapper-85.sh,0.001222,21,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,wrapper-85.sh,0.002905,61,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,wrapper-85.sh,0.002763,247,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,wrapper-85.sh,0.003645,342,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,wrapper-85.sh,0.005877,512,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,wrapper-85.sh,0.003828,277,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,wrapper-85.sh,0.001734,69,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,wrapper-85.sh,0.004703,235,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,wrapper-85.sh,0.000818,54,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,wrapper-85.sh,0.003417,241,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,wrapper-85.sh,0.002771,300,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,wrapper-85.sh,0.003165,196,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,wrapper-85.sh,0.002054,145,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,wrapper-85.sh,0.005778,498,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,wrapper-85.sh,0.002003,20,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,wrapper-85.sh,0.005768,487,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,wrapper-85.sh,0.003139,205,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,wrapper-85.sh,0.003118,1,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,wrapper-85.sh,0.004073,370,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,wrapper-85.sh,0.003714,352,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,wrapper-85.sh,0.001953,122,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,wrapper-95.sh,0.004923,483,0.128,2620
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,wrapper-95.sh,0.003481,287,0.236,3968
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,wrapper-95.sh,0.001841,117,0.14,23752
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,wrapper-95.sh,0.001998,50,0.266,160271
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,wrapper-95.sh,0.003172,300,0.096,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,wrapper-95.sh,0.004128,282,0.126,53280
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,wrapper-95.sh,0.004332,28,0.158,15052
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,wrapper-95.sh,0.002884,230,0.184,148844
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,wrapper-95.sh,0.003149,151,0.066,176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,wrapper-95.sh,0.002937,82,0.14,8288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,wrapper-95.sh,0.002131,84,0.09,4828
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,wrapper-95.sh,0.002114,154,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,wrapper-95.sh,0.000847,75,0.142,5052
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,wrapper-95.sh,0.006185,434,0.047,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,wrapper-95.sh,0.004609,442,0.166,15443
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,wrapper-95.sh,0.001282,74,0.066,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,wrapper-95.sh,0.001659,23,0.29,144106
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,wrapper-95.sh,0.006313,305,0.2,11408
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,wrapper-95.sh,0.002695,196,0.076,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,wrapper-95.sh,0.003356,215,0.378,2864
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,wrapper-95.sh,0.002741,105,0.126,60256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,wrapper-95.sh,0.007484,619,0.06,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,wrapper-95.sh,0.001997,141,0.128,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,wrapper-95.sh,0.003654,388,0.063,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,wrapper-95.sh,0.003578,158,0.108,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,wrapper-95.sh,0.003102,286,0.11,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,wrapper-95.sh,0.003717,222,0.18,5696
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,wrapper-95.sh,0.004686,441,0.128,16468
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,wrapper-95.sh,0.0044,400,0.092,5624
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,wrapper-95.sh,0.000958,110,0.112,39484
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,wrapper-95.sh,0.002959,364,0.058,244
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,wrapper-95.sh,0.001682,36,0.18,6988
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,wrapper-95.sh,0.000965,81,0.06,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,wrapper-95.sh,0.002254,68,0.248,214200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,wrapper-95.sh,0.005228,346,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,wrapper-95.sh,0.002124,40,0.21,167770
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,wrapper-95.sh,0.004343,230,0.348,4072
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,wrapper-95.sh,0.002542,127,0.054,210
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,wrapper-95.sh,0.004464,362,0.116,3592
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,wrapper-95.sh,0.003484,272,0.14,168670
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,wrapper-95.sh,0.004254,322,0.054,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,wrapper-95.sh,0.002908,113,0.14,70172
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,wrapper-95.sh,0.002881,101,0.152,12910
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,wrapper-95.sh,0.003077,274,0.064,120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,wrapper-95.sh,0.001961,127,0.068,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,wrapper-95.sh,0.002002,190,0.21,129184
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,wrapper-95.sh,0.004916,422,0.172,73118
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,wrapper-95.sh,0.005039,482,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,wrapper-95.sh,0.002363,161,0.096,4744
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,wrapper-95.sh,0.003514,273,0.074,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,wrapper-95.sh,0.004618,517,0.062,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,wrapper-95.sh,0.005232,449,0.124,36626
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,wrapper-95.sh,0.005703,462,0.064,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,wrapper-95.sh,0.001289,157,0.106,3872
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,wrapper-95.sh,0.002011,129,0.292,148068
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,wrapper-95.sh,0.004178,328,0.098,8056
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,wrapper-95.sh,0.000825,45,0.14,4432
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,wrapper-95.sh,0.002774,218,0.108,17568
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,wrapper-95.sh,0.003896,360,0.068,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,wrapper-95.sh,0.00273,191,0.182,363412
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,wrapper-95.sh,0.000885,48,0.25,210950
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,wrapper-95.sh,0.005318,413,0.094,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,wrapper-95.sh,0.003721,201,0.196,29880
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,wrapper-95.sh,0.005216,327,0.246,14208
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,wrapper-95.sh,0.00281,447,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,wrapper-95.sh,0.00326,507,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,wrapper-95.sh,0.002043,224,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,wrapper-95.sh,0.00301,365,0.062,360
