formula,solver,runtime,conflicts,entropy,num sols
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,COMiniSatPS-2,0.00468,634,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,COMiniSatPS-2,0.00324,414,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,COMiniSatPS-2,0.002927,428,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,COMiniSatPS-2,0.003768,422,0.062,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,COMiniSatPS-2,0.004811,598,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,COMiniSatPS-2,0.003705,629,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,COMiniSatPS-2,0.001012,76,0.142,3980
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,COMiniSatPS-2,0.001974,275,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,COMiniSatPS-2,0.0,21,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,COMiniSatPS-2,0.002004,256,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,COMiniSatPS-2,0.002445,351,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,COMiniSatPS-2,0.002258,135,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,COMiniSatPS-2,0.001664,198,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,COMiniSatPS-2,0.006469,591,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,COMiniSatPS-2,0.002732,274,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,COMiniSatPS-2,0.004392,366,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,COMiniSatPS-2,0.003758,389,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,COMiniSatPS-2,0.003745,494,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,COMiniSatPS-2,0.003926,418,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,COMiniSatPS-2,0.001513,189,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,COMiniSatPS-2,0.00564,749,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,COMiniSatPS-2,0.005341,720,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,COMiniSatPS-2,0.0,18,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,COMiniSatPS-2,0.00162,156,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,COMiniSatPS-2,0.003861,530,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,COMiniSatPS-2,0.002118,280,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,COMiniSatPS-2,0.004537,491,0.082,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,COMiniSatPS-2,0.0,92,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,COMiniSatPS-2,0.004487,477,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,COMiniSatPS-2,0.002686,311,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,COMiniSatPS-2,0.0,34,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,COMiniSatPS-2,0.003749,379,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,COMiniSatPS-2,0.002418,293,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,COMiniSatPS-2,0.001061,268,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,COMiniSatPS-2,0.0,102,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,COMiniSatPS-2,0.002134,348,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,COMiniSatPS-2,0.004413,390,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,COMiniSatPS-2,0.003728,401,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,COMiniSatPS-2,0.003177,365,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,COMiniSatPS-2,0.001079,144,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,COMiniSatPS-2,0.001759,223,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,COMiniSatPS-2,0.003478,507,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,COMiniSatPS-2,0.005269,620,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,COMiniSatPS-2,0.001923,249,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,COMiniSatPS-2,0.002711,510,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,COMiniSatPS-2,0.001948,80,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,COMiniSatPS-2,0.001831,359,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,COMiniSatPS-2,0.001221,171,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,COMiniSatPS-2,0.00211,262,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,COMiniSatPS-2,0.002254,123,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,COMiniSatPS-2,0.00336,321,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,COMiniSatPS-2,0.001665,8,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,COMiniSatPS-2,0.000723,117,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,COMiniSatPS-2,0.003673,548,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,COMiniSatPS-2,0.001583,154,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,COMiniSatPS-2,0.004062,563,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,COMiniSatPS-2,0.001789,198,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,COMiniSatPS-2,0.000765,67,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,COMiniSatPS-2,0.001189,163,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,COMiniSatPS-2,0.000959,63,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,COMiniSatPS-2,0.000876,205,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,COMiniSatPS-2,0.002302,322,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,COMiniSatPS-2,0.003138,399,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,COMiniSatPS-2,0.001048,99,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,COMiniSatPS-2,0.006059,861,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,COMiniSatPS-2,0.000844,17,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,COMiniSatPS-2,0.001663,307,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,COMiniSatPS-2,0.000948,221,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,COMiniSatPS-2,0.001128,19,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,COMiniSatPS-2,0.001022,200,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,COMiniSatPS-2,0.004038,559,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,COMiniSatPS-2,0.002491,279,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,COMiniSatPS-3,0.002772,206,0.128,2620
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,COMiniSatPS-3,0.000981,68,0.236,3968
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,COMiniSatPS-3,0.001734,332,0.14,23752
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,COMiniSatPS-3,0.0,31,0.266,160271
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,COMiniSatPS-3,0.001178,141,0.096,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,COMiniSatPS-3,0.0,111,0.126,53280
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,COMiniSatPS-3,0.000743,14,0.158,15052
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,COMiniSatPS-3,0.0,90,0.184,148844
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,COMiniSatPS-3,0.000879,203,0.066,176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,COMiniSatPS-3,0.001991,60,0.14,8288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,COMiniSatPS-3,0.000789,150,0.09,4828
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,COMiniSatPS-3,0.000737,124,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,COMiniSatPS-3,0.0,96,0.142,5052
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,COMiniSatPS-3,0.001809,360,0.047,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,COMiniSatPS-3,0.003509,515,0.166,15443
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,COMiniSatPS-3,0.004961,684,0.066,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,COMiniSatPS-3,0.000878,39,0.29,144106
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,COMiniSatPS-3,0.001557,132,0.2,11408
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,COMiniSatPS-3,0.002316,338,0.076,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,COMiniSatPS-3,0.003622,349,0.378,2864
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,COMiniSatPS-3,0.004055,450,0.126,60256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,COMiniSatPS-3,0.004347,466,0.06,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,COMiniSatPS-3,0.00174,183,0.128,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,COMiniSatPS-3,0.00297,550,0.063,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,COMiniSatPS-3,0.005619,620,0.108,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,COMiniSatPS-3,0.004905,802,0.11,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,COMiniSatPS-3,0.001796,199,0.18,5696
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,COMiniSatPS-3,0.001861,194,0.128,16468
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,COMiniSatPS-3,0.004411,458,0.092,5624
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,COMiniSatPS-3,0.004861,655,0.112,39484
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,COMiniSatPS-3,0.003061,260,0.058,244
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,COMiniSatPS-3,0.0,36,0.18,6988
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,COMiniSatPS-3,0.002339,153,0.06,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,COMiniSatPS-3,0.001312,38,0.248,214200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,COMiniSatPS-3,0.002038,266,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,COMiniSatPS-3,0.0,38,0.21,167770
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,COMiniSatPS-3,0.003698,347,0.348,4072
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,COMiniSatPS-3,0.002757,504,0.054,210
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,COMiniSatPS-3,0.002503,167,0.116,3592
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,COMiniSatPS-3,0.002261,317,0.14,168670
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,COMiniSatPS-3,0.00406,565,0.054,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,COMiniSatPS-3,0.004111,571,0.14,70172
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,COMiniSatPS-3,0.00099,91,0.152,12910
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,COMiniSatPS-3,0.002584,322,0.064,120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,COMiniSatPS-3,0.002063,168,0.068,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,COMiniSatPS-3,0.002759,148,0.21,129184
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,COMiniSatPS-3,0.003105,363,0.172,73118
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,COMiniSatPS-3,0.001399,205,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,COMiniSatPS-3,0.002176,240,0.096,4744
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,COMiniSatPS-3,0.00442,659,0.074,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,COMiniSatPS-3,0.002132,324,0.062,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,COMiniSatPS-3,0.002939,280,0.124,36626
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,COMiniSatPS-3,0.002251,381,0.064,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,COMiniSatPS-3,0.001829,275,0.106,3872
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,COMiniSatPS-3,0.0,62,0.292,148068
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,COMiniSatPS-3,0.001827,292,0.098,8056
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,COMiniSatPS-3,0.0,148,0.14,4432
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,COMiniSatPS-3,0.005352,620,0.108,17568
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,COMiniSatPS-3,0.001832,258,0.068,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,COMiniSatPS-3,0.000934,137,0.182,363412
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,COMiniSatPS-3,0.001339,35,0.25,210950
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,COMiniSatPS-3,0.00511,593,0.094,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,COMiniSatPS-3,0.000875,135,0.196,29880
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,COMiniSatPS-3,0.002251,303,0.246,14208
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,COMiniSatPS-3,0.003977,442,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,COMiniSatPS-3,0.0028,363,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,COMiniSatPS-3,0.00277,477,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,COMiniSatPS-3,0.001947,386,0.062,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,COMiniSatPS-3,0.004968,496,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,COMiniSatPS-3,0.004052,548,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,COMiniSatPS-3,0.000763,76,0.142,3980
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,COMiniSatPS-3,0.00099,265,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,COMiniSatPS-3,0.00087,21,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,COMiniSatPS-3,0.001507,274,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,COMiniSatPS-3,0.002845,339,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,COMiniSatPS-3,0.001177,135,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,COMiniSatPS-3,0.002699,174,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,COMiniSatPS-3,0.005079,706,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,COMiniSatPS-3,0.002034,399,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,COMiniSatPS-3,0.002026,366,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,COMiniSatPS-3,0.002653,389,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,COMiniSatPS-3,0.004112,394,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,COMiniSatPS-3,0.002537,448,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,COMiniSatPS-3,0.002202,187,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,COMiniSatPS-3,0.008729,1174,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,COMiniSatPS-3,0.005703,674,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,COMiniSatPS-3,0.0,18,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,COMiniSatPS-3,0.0,156,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,COMiniSatPS-3,0.00288,387,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,COMiniSatPS-3,0.002209,280,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,COMiniSatPS-3,0.004075,607,0.082,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,COMiniSatPS-3,0.002258,92,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,COMiniSatPS-3,0.002484,392,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,COMiniSatPS-3,0.003156,403,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,COMiniSatPS-3,0.0,34,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,COMiniSatPS-3,0.002368,390,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,COMiniSatPS-3,0.002049,306,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,COMiniSatPS-3,0.001895,439,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,COMiniSatPS-3,0.001109,102,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,COMiniSatPS-3,0.002482,342,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,COMiniSatPS-3,0.00233,394,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,COMiniSatPS-3,0.001836,274,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,COMiniSatPS-3,0.002477,346,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,COMiniSatPS-3,0.001174,141,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,COMiniSatPS-3,0.003005,223,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,COMiniSatPS-3,0.004869,515,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,COMiniSatPS-3,0.003532,522,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,COMiniSatPS-3,0.002883,212,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,COMiniSatPS-3,0.002046,399,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,COMiniSatPS-3,0.0,80,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,COMiniSatPS-3,0.001935,271,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,COMiniSatPS-3,0.001882,171,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,COMiniSatPS-3,0.003427,262,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,COMiniSatPS-3,0.0,123,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,COMiniSatPS-3,0.002005,231,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,COMiniSatPS-3,0.000845,8,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,COMiniSatPS-3,0.00092,117,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,COMiniSatPS-3,0.005059,543,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,COMiniSatPS-3,0.001029,154,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,COMiniSatPS-3,0.001773,385,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,COMiniSatPS-3,0.001166,151,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,COMiniSatPS-3,0.000787,67,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,COMiniSatPS-3,0.0018,163,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,COMiniSatPS-3,0.000954,63,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,COMiniSatPS-3,0.000917,205,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,COMiniSatPS-3,0.005885,719,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,COMiniSatPS-3,0.00286,391,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,COMiniSatPS-3,0.0,99,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,COMiniSatPS-3,0.004629,625,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,COMiniSatPS-3,0.000605,17,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,COMiniSatPS-3,0.002111,307,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,COMiniSatPS-3,0.000922,205,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,COMiniSatPS-3,0.000625,19,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,COMiniSatPS-3,0.001257,178,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,COMiniSatPS-3,0.002904,510,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,COMiniSatPS-3,0.00144,295,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,COMiniSatPS-4,0.001708,206,0.128,2620
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,COMiniSatPS-4,0.001107,55,0.236,3968
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,COMiniSatPS-4,0.001871,372,0.14,23752
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,COMiniSatPS-4,0.000839,31,0.266,160271
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,COMiniSatPS-4,0.000989,135,0.096,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,COMiniSatPS-4,0.00087,111,0.126,53280
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,COMiniSatPS-4,0.000895,14,0.158,15052
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,COMiniSatPS-4,0.0,90,0.184,148844
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,COMiniSatPS-4,0.001589,203,0.066,176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,COMiniSatPS-4,0.000977,60,0.14,8288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,COMiniSatPS-4,0.001281,150,0.09,4828
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,COMiniSatPS-4,0.002069,124,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,COMiniSatPS-4,0.0011,96,0.142,5052
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,COMiniSatPS-4,0.002431,287,0.047,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,COMiniSatPS-4,0.005581,646,0.166,15443
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,COMiniSatPS-4,0.003721,605,0.066,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,COMiniSatPS-4,0.000778,39,0.29,144106
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,COMiniSatPS-4,0.001131,141,0.2,11408
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,COMiniSatPS-4,0.003073,273,0.076,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,COMiniSatPS-4,0.002039,316,0.378,2864
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,COMiniSatPS-4,0.003854,357,0.126,60256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,COMiniSatPS-4,0.002861,466,0.06,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,COMiniSatPS-4,0.00129,167,0.128,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,COMiniSatPS-4,0.004092,466,0.063,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,COMiniSatPS-4,0.003107,467,0.108,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,COMiniSatPS-4,0.0039,431,0.11,6336
